"","Country","currency","price","category","name","X1.EUR.in.Currency","X1.USD.in.Currency","EUR.Average.Monthly.Salary","USD.Average.Monthly.Salary","price_eur","months_to_buy_product"
"829","Canada","CAD",799,"ipad","10.9-inch iPad Wi‑Fi 256GB - Silver",1.38,1.34,3018.58,3122.87,578.985507246377,0.191807242891153
"830","Canada","CAD",1199,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Pink",1.38,1.34,3018.58,3122.87,868.840579710145,0.287830893900491
"831","Canada","CAD",1199,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Space Gray",1.38,1.34,3018.58,3122.87,868.840579710145,0.287830893900491
"832","Canada","CAD",1629,"ipad","12.9-inch iPad Pro Wi-Fi 256GB - Silver",1.38,1.34,3018.58,3122.87,1180.4347826087,0.39105631873553
"833","Canada","CAD",1699,"iphone","iPhone 14 Pro Max 256GB Deep Purple",1.38,1.34,3018.58,3122.87,1231.15942028986,0.407860457662164
"834","Canada","CAD",1499,"mac","MacBook Air with M2 chip - Starlight",1.38,1.34,3018.58,3122.87,1086.23188405797,0.359848632157495
"835","Canada","CAD",4399,"mac","16-inch MacBook Pro - Space Gray",1.38,1.34,3018.58,3122.87,3187.68115942029,1.0560201019752
"836","Canada","CAD",1969,"iphone","iPhone 14 Pro Max 512GB Space Black",1.38,1.34,3018.58,3122.87,1426.8115942029,0.472676422093467
"837","Canada","CAD",3149,"mac","14-inch MacBook Pro - Space Gray",1.38,1.34,3018.58,3122.87,2281.88405797101,0.755946192571015
"838","Canada","CAD",2239,"iphone","iPhone 14 Pro Max 1TB Deep Purple",1.38,1.34,3018.58,3122.87,1622.46376811594,0.537492386524771
"839","Canada","CAD",1849,"mac","24-inch Silver iMac with 4.5K Retina display",1.38,1.34,3018.58,3122.87,1339.85507246377,0.443869326790666
"840","Canada","CAD",1519,"iphone","iPhone 14 512GB Starlight",1.38,1.34,3018.58,3122.87,1100.72463768116,0.364649814707962
"841","Canada","CAD",1819,"iphone","iPhone 14 Pro 512GB Deep Purple",1.38,1.34,3018.58,3122.87,1318.11594202899,0.436667552964966
"842","Canada","CAD",3149,"mac","16-inch MacBook Pro - Space Gray",1.38,1.34,3018.58,3122.87,2281.88405797101,0.755946192571015
"843","Canada","CAD",1499,"ipad","11-inch iPad Pro Wi-Fi 512GB - Silver",1.38,1.34,3018.58,3122.87,1086.23188405797,0.359848632157495
"844","Canada","CAD",599,"ipad","10.9-inch iPad Wi‑Fi 64GB - Pink",1.38,1.34,3018.58,3122.87,434.057971014493,0.143795417386484
"845","Canada","CAD",999,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver",1.38,1.34,3018.58,3122.87,723.913043478261,0.239819068395822
"846","Canada","CAD",1699,"ipad","11-inch iPad Pro Wi-Fi + Cellular 512GB - Space Gray",1.38,1.34,3018.58,3122.87,1231.15942028986,0.407860457662164
"847","Canada","CAD",1969,"iphone","iPhone 14 Pro Max 512GB Deep Purple",1.38,1.34,3018.58,3122.87,1426.8115942029,0.472676422093467
"848","Canada","CAD",1399,"iphone","iPhone 14 Plus 256GB (PRODUCT)RED",1.38,1.34,3018.58,3122.87,1013.76811594203,0.33584271940516
"849","Canada","CAD",1899,"mac","MacBook Air with M2 chip - Starlight",1.38,1.34,3018.58,3122.87,1376.08695652174,0.455872283166833
"850","Canada","CAD",1499,"mac","MacBook Air with M2 chip - Silver",1.38,1.34,3018.58,3122.87,1086.23188405797,0.359848632157495
"851","Canada","CAD",799,"ipad","10.9-inch iPad Wi‑Fi 256GB - Yellow",1.38,1.34,3018.58,3122.87,578.985507246377,0.191807242891153
"852","Canada","CAD",2639,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 1TB - Silver",1.38,1.34,3018.58,3122.87,1912.31884057971,0.633516037534109
"853","Canada","CAD",1099,"iphone","iPhone 14 128GB Blue",1.38,1.34,3018.58,3122.87,796.376811594203,0.263824981148157
"854","Canada","CAD",1499,"mac","MacBook Air with M2 chip - Midnight",1.38,1.34,3018.58,3122.87,1086.23188405797,0.359848632157495
"855","Canada","CAD",1699,"iphone","iPhone 14 Pro Max 256GB Space Black",1.38,1.34,3018.58,3122.87,1231.15942028986,0.407860457662164
"856","Canada","CAD",2099,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 512GB - Silver",1.38,1.34,3018.58,3122.87,1521.01449275362,0.503884108671502
"857","Canada","CAD",1599,"mac","24-inch Pink iMac with 4.5K Retina display",1.38,1.34,3018.58,3122.87,1158.69565217391,0.38385454490983
"858","Canada","CAD",2099,"mac","24-inch Purple iMac with 4.5K Retina display",1.38,1.34,3018.58,3122.87,1521.01449275362,0.503884108671502
"859","Canada","CAD",3149,"mac","14-inch MacBook Pro - Silver",1.38,1.34,3018.58,3122.87,2281.88405797101,0.755946192571015
"860","Canada","CAD",1229,"ipad","11-inch iPad Pro Wi-Fi 256GB - Silver",1.38,1.34,3018.58,3122.87,890.579710144928,0.295032667726192
"861","Canada","CAD",1249,"iphone","iPhone 14 Plus 128GB Midnight",1.38,1.34,3018.58,3122.87,905.072463768116,0.299833850276659
"862","Canada","CAD",799,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Pink",1.38,1.34,3018.58,3122.87,578.985507246377,0.191807242891153
"863","Canada","CAD",999,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Blue",1.38,1.34,3018.58,3122.87,723.913043478261,0.239819068395822
"864","Canada","CAD",1299,"mac","MacBook Air with M1 chip - Space Gray",1.38,1.34,3018.58,3122.87,941.304347826087,0.311836806652826
"865","Canada","CAD",1669,"iphone","iPhone 14 Plus 512GB Starlight",1.38,1.34,3018.58,3122.87,1209.42028985507,0.400658683836464
"866","Canada","CAD",599,"ipad","10.9-inch iPad Wi‑Fi 64GB - Yellow",1.38,1.34,3018.58,3122.87,434.057971014493,0.143795417386484
"867","Canada","CAD",1969,"iphone","iPhone 14 Pro Max 512GB Gold",1.38,1.34,3018.58,3122.87,1426.8115942029,0.472676422093467
"868","Canada","CAD",2099,"mac","24-inch Green iMac with 4.5K Retina display",1.38,1.34,3018.58,3122.87,1521.01449275362,0.503884108671502
"869","Canada","CAD",2439,"ipad","12.9-inch iPad Pro Wi-Fi 1TB - Space Gray",1.38,1.34,3018.58,3122.87,1767.39130434783,0.58550421202944
"870","Canada","CAD",1599,"mac","24-inch Silver iMac with 4.5K Retina display",1.38,1.34,3018.58,3122.87,1158.69565217391,0.38385454490983
"871","Canada","CAD",1949,"mac","13-inch MacBook Pro - Space Gray",1.38,1.34,3018.58,3122.87,1412.31884057971,0.467875239543
"872","Canada","CAD",1429,"ipad","11-inch iPad Pro Wi-Fi + Cellular 256GB - Silver",1.38,1.34,3018.58,3122.87,1035.50724637681,0.343044493230861
"873","Canada","CAD",1899,"ipad","12.9-inch iPad Pro Wi-Fi 512GB - Silver",1.38,1.34,3018.58,3122.87,1376.08695652174,0.455872283166833
"874","Canada","CAD",2579,"ipad","11-inch iPad Pro Wi-Fi 2TB - Silver",1.38,1.34,3018.58,3122.87,1868.84057971014,0.619112489882708
"875","Canada","CAD",999,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Pink",1.38,1.34,3018.58,3122.87,723.913043478261,0.239819068395822
"876","Canada","CAD",1519,"iphone","iPhone 14 512GB (PRODUCT)RED",1.38,1.34,3018.58,3122.87,1100.72463768116,0.364649814707962
"877","Canada","CAD",1599,"mac","24-inch Green iMac with 4.5K Retina display",1.38,1.34,3018.58,3122.87,1158.69565217391,0.38385454490983
"878","Canada","CAD",799,"ipad","10.9-inch iPad Wi‑Fi 256GB - Pink",1.38,1.34,3018.58,3122.87,578.985507246377,0.191807242891153
"879","Canada","CAD",1549,"iphone","iPhone 14 Pro Max 128GB Deep Purple",1.38,1.34,3018.58,3122.87,1122.46376811594,0.371851588533662
"880","Canada","CAD",1399,"iphone","iPhone 14 Pro 128GB Space Black",1.38,1.34,3018.58,3122.87,1013.76811594203,0.33584271940516
"881","Canada","CAD",2239,"iphone","iPhone 14 Pro Max 1TB Space Black",1.38,1.34,3018.58,3122.87,1622.46376811594,0.537492386524771
"882","Canada","CAD",3149,"mac","16-inch MacBook Pro - Silver",1.38,1.34,3018.58,3122.87,2281.88405797101,0.755946192571015
"883","Canada","CAD",1299,"ipad","11-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",1.38,1.34,3018.58,3122.87,941.304347826087,0.311836806652826
"884","Canada","CAD",2089,"iphone","iPhone 14 Pro 1TB Space Black",1.38,1.34,3018.58,3122.87,1513.76811594203,0.501483517396269
"885","Canada","CAD",799,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Starlight",1.38,1.34,3018.58,3122.87,578.985507246377,0.191807242891153
"886","Canada","CAD",1399,"iphone","iPhone 14 Plus 256GB Purple",1.38,1.34,3018.58,3122.87,1013.76811594203,0.33584271940516
"887","Canada","CAD",999,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Starlight",1.38,1.34,3018.58,3122.87,723.913043478261,0.239819068395822
"888","Canada","CAD",1249,"iphone","iPhone 14 Plus 128GB Blue",1.38,1.34,3018.58,3122.87,905.072463768116,0.299833850276659
"889","Canada","CAD",1249,"iphone","iPhone 14 Plus 128GB (PRODUCT)RED",1.38,1.34,3018.58,3122.87,905.072463768116,0.299833850276659
"890","Canada","CAD",799,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow",1.38,1.34,3018.58,3122.87,578.985507246377,0.191807242891153
"891","Canada","CAD",999,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Purple",1.38,1.34,3018.58,3122.87,723.913043478261,0.239819068395822
"892","Canada","CAD",2639,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 1TB - Space Gray",1.38,1.34,3018.58,3122.87,1912.31884057971,0.633516037534109
"893","Canada","CAD",2979,"ipad","12.9-inch iPad Pro Wi-Fi 2TB - Space Gray",1.38,1.34,3018.58,3122.87,2158.69565217391,0.715136140892046
"894","Canada","CAD",1549,"iphone","iPhone 14 Pro 256GB Space Black",1.38,1.34,3018.58,3122.87,1122.46376811594,0.371851588533662
"895","Canada","CAD",1399,"iphone","iPhone 14 Plus 256GB Midnight",1.38,1.34,3018.58,3122.87,1013.76811594203,0.33584271940516
"896","Canada","CAD",1629,"ipad","12.9-inch iPad Pro Wi-Fi 256GB - Space Gray",1.38,1.34,3018.58,3122.87,1180.4347826087,0.39105631873553
"897","Canada","CAD",1829,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 256GB - Space Gray",1.38,1.34,3018.58,3122.87,1325.36231884058,0.439068144240199
"898","Canada","CAD",1699,"ipad","11-inch iPad Pro Wi-Fi + Cellular 512GB - Silver",1.38,1.34,3018.58,3122.87,1231.15942028986,0.407860457662164
"899","Canada","CAD",999,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow",1.38,1.34,3018.58,3122.87,723.913043478261,0.239819068395822
"900","Canada","CAD",1429,"ipad","11-inch iPad Pro Wi-Fi + Cellular 256GB - Space Gray",1.38,1.34,3018.58,3122.87,1035.50724637681,0.343044493230861
"901","Canada","CAD",799,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink",1.38,1.34,3018.58,3122.87,578.985507246377,0.191807242891153
"902","Canada","CAD",1699,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",1.38,1.34,3018.58,3122.87,1231.15942028986,0.407860457662164
"903","Canada","CAD",1229,"ipad","11-inch iPad Pro Wi-Fi 256GB - Space Gray",1.38,1.34,3018.58,3122.87,890.579710144928,0.295032667726192
"904","Canada","CAD",1549,"iphone","iPhone 14 Pro 256GB Silver",1.38,1.34,3018.58,3122.87,1122.46376811594,0.371851588533662
"905","Canada","CAD",1499,"ipad","11-inch iPad Pro Wi-Fi 512GB - Space Gray",1.38,1.34,3018.58,3122.87,1086.23188405797,0.359848632157495
"906","China","CNY",4799,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Starlight",7.36,7.16,1041.29,1077.27,652.038043478261,0.626182949493667
"907","China","CNY",5999,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Pink",7.36,7.16,1041.29,1077.27,815.08152173913,0.782761307358306
"908","China","CNY",5999,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Purple",7.36,7.16,1041.29,1077.27,815.08152173913,0.782761307358306
"909","China","CNY",4799,"ipad","10.9-inch iPad Wi‑Fi 256GB - Pink",7.36,7.16,1041.29,1077.27,652.038043478261,0.626182949493667
"910","China","CNY",9699,"iphone","iPhone 14 Plus 512GB Midnight",7.36,7.16,1041.29,1077.27,1317.79891304348,1.26554457744094
"911","China","CNY",7999,"mac","MacBook Air with M1 chip - Space Gray",7.36,7.16,1041.29,1077.27,1086.82065217391,1.0437252371327
"912","China","CNY",5999,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Space Gray",7.36,7.16,1041.29,1077.27,815.08152173913,0.782761307358306
"913","China","CNY",9999,"mac","13-inch MacBook Pro - Silver",7.36,7.16,1041.29,1077.27,1358.5597826087,1.3046891669071
"914","China","CNY",5999,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Blue",7.36,7.16,1041.29,1077.27,815.08152173913,0.782761307358306
"915","China","CNY",9999,"mac","24-inch Green iMac with 4.5K Retina display",7.36,7.16,1041.29,1077.27,1358.5597826087,1.3046891669071
"916","China","CNY",12499,"iphone","iPhone 14 Pro 1TB Silver",7.36,7.16,1041.29,1077.27,1698.23369565217,1.6308940791251
"917","China","CNY",6899,"iphone","iPhone 14 256GB Midnight",7.36,7.16,1041.29,1077.27,937.364130434783,0.900195075756785
"918","China","CNY",7199,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Space Gray",7.36,7.16,1041.29,1077.27,978.125,0.939339665222945
"919","China","CNY",5999,"iphone","iPhone 14 128GB Blue",7.36,7.16,1041.29,1077.27,815.08152173913,0.782761307358306
"920","China","CNY",4799,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Purple",7.36,7.16,1041.29,1077.27,652.038043478261,0.626182949493667
"921","China","CNY",7899,"iphone","iPhone 14 Plus 256GB (PRODUCT)RED",7.36,7.16,1041.29,1077.27,1073.23369565217,1.03067704064398
"922","China","CNY",13899,"ipad","11-inch iPad Pro Wi-Fi + Cellular 1TB - Space Gray",7.36,7.16,1041.29,1077.27,1888.45108695652,1.81356882996718
"923","China","CNY",4799,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Pink",7.36,7.16,1041.29,1077.27,652.038043478261,0.626182949493667
"924","China","CNY",5999,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink",7.36,7.16,1041.29,1077.27,815.08152173913,0.782761307358306
"925","China","CNY",9899,"iphone","iPhone 14 Pro Max 256GB Deep Purple",7.36,7.16,1041.29,1077.27,1344.97282608696,1.29164097041838
"926","China","CNY",7899,"iphone","iPhone 14 Plus 256GB Purple",7.36,7.16,1041.29,1077.27,1073.23369565217,1.03067704064398
"927","China","CNY",12499,"iphone","iPhone 14 Pro 1TB Deep Purple",7.36,7.16,1041.29,1077.27,1698.23369565217,1.6308940791251
"928","China","CNY",8899,"iphone","iPhone 14 Pro 256GB Gold",7.36,7.16,1041.29,1077.27,1209.10326086957,1.16115900553118
"929","China","CNY",9899,"iphone","iPhone 14 Pro Max 256GB Gold",7.36,7.16,1041.29,1077.27,1344.97282608696,1.29164097041838
"930","China","CNY",9499,"mac","MacBook Air with M2 chip - Midnight",7.36,7.16,1041.29,1077.27,1290.625,1.2394481844635
"931","China","CNY",12699,"ipad","11-inch iPad Pro Wi-Fi 1TB - Space Gray",7.36,7.16,1041.29,1077.27,1725.40760869565,1.65699047210254
"932","China","CNY",11299,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 256GB - Space Gray",7.36,7.16,1041.29,1077.27,1535.1902173913,1.47431572126046
"933","China","CNY",4799,"ipad","10.9-inch iPad Wi‑Fi 256GB - Yellow",7.36,7.16,1041.29,1077.27,652.038043478261,0.626182949493667
"934","China","CNY",9999,"mac","24-inch Blue iMac with 4.5K Retina display",7.36,7.16,1041.29,1077.27,1358.5597826087,1.3046891669071
"935","China","CNY",7999,"mac","MacBook Air with M1 chip - Gold",7.36,7.16,1041.29,1077.27,1086.82065217391,1.0437252371327
"936","China","CNY",7899,"iphone","iPhone 14 Plus 256GB Midnight",7.36,7.16,1041.29,1077.27,1073.23369565217,1.03067704064398
"937","China","CNY",5999,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue",7.36,7.16,1041.29,1077.27,815.08152173913,0.782761307358306
"938","China","CNY",9499,"mac","MacBook Air with M2 chip - Starlight",7.36,7.16,1041.29,1077.27,1290.625,1.2394481844635
"939","China","CNY",4799,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Space Gray",7.36,7.16,1041.29,1077.27,652.038043478261,0.626182949493667
"940","China","CNY",8699,"iphone","iPhone 14 512GB Midnight",7.36,7.16,1041.29,1077.27,1181.92934782609,1.13506261255374
"941","China","CNY",13499,"iphone","iPhone 14 Pro Max 1TB Gold",7.36,7.16,1041.29,1077.27,1834.10326086957,1.7613760440123
"942","China","CNY",11499,"mac","24-inch Yellow iMac with 4.5K Retina display",7.36,7.16,1041.29,1077.27,1562.36413043478,1.5004121142379
"943","China","CNY",13499,"iphone","iPhone 14 Pro Max 1TB Deep Purple",7.36,7.16,1041.29,1077.27,1834.10326086957,1.7613760440123
"944","China","CNY",11899,"mac","MacBook Air with M2 chip - Midnight",7.36,7.16,1041.29,1077.27,1616.71195652174,1.55260490019278
"945","China","CNY",7999,"ipad","11-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",7.36,7.16,1041.29,1077.27,1086.82065217391,1.0437252371327
"946","China","CNY",11799,"ipad","12.9-inch iPad Pro Wi-Fi 512GB - Space Gray",7.36,7.16,1041.29,1077.27,1603.125,1.53955670370406
"947","China","CNY",13499,"iphone","iPhone 14 Pro Max 1TB Silver",7.36,7.16,1041.29,1077.27,1834.10326086957,1.7613760440123
"948","China","CNY",11699,"iphone","iPhone 14 Pro Max 512GB Deep Purple",7.36,7.16,1041.29,1077.27,1589.53804347826,1.52650850721534
"949","China","CNY",6899,"iphone","iPhone 14 256GB Purple",7.36,7.16,1041.29,1077.27,937.364130434783,0.900195075756785
"950","China","CNY",11899,"mac","MacBook Air with M2 chip - Starlight",7.36,7.16,1041.29,1077.27,1616.71195652174,1.55260490019278
"951","China","CNY",11699,"iphone","iPhone 14 Pro Max 512GB Silver",7.36,7.16,1041.29,1077.27,1589.53804347826,1.52650850721534
"952","China","CNY",5999,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Purple",7.36,7.16,1041.29,1077.27,815.08152173913,0.782761307358306
"953","China","CNY",4799,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink",7.36,7.16,1041.29,1077.27,652.038043478261,0.626182949493667
"954","China","CNY",5999,"iphone","iPhone 14 128GB Starlight",7.36,7.16,1041.29,1077.27,815.08152173913,0.782761307358306
"955","China","CNY",9299,"ipad","11-inch iPad Pro Wi-Fi 512GB - Silver",7.36,7.16,1041.29,1077.27,1263.45108695652,1.21335179148606
"956","China","CNY",4799,"ipad","10.9-inch iPad Wi‑Fi 256GB - Silver",7.36,7.16,1041.29,1077.27,652.038043478261,0.626182949493667
"957","China","CNY",3599,"ipad","10.9-inch iPad Wi‑Fi 64GB - Pink",7.36,7.16,1041.29,1077.27,488.994565217391,0.469604591629029
"958","China","CNY",8999,"iphone","iPhone 14 Pro Max 128GB Gold",7.36,7.16,1041.29,1077.27,1222.6902173913,1.1742072020199
"959","China","CNY",8999,"iphone","iPhone 14 Pro Max 128GB Silver",7.36,7.16,1041.29,1077.27,1222.6902173913,1.1742072020199
"960","China","CNY",18999,"mac","14-inch MacBook Pro - Silver",7.36,7.16,1041.29,1077.27,2581.38586956522,2.47902685089189
"961","China","CNY",14999,"mac","14-inch MacBook Pro - Silver",7.36,7.16,1041.29,1077.27,2037.90760869565,1.9570989913431
"962","China","CNY",6999,"iphone","iPhone 14 Plus 128GB Starlight",7.36,7.16,1041.29,1077.27,950.951086956522,0.913243272245505
"963","China","CNY",11899,"mac","MacBook Air with M2 chip - Silver",7.36,7.16,1041.29,1077.27,1616.71195652174,1.55260490019278
"964","China","CNY",9699,"iphone","iPhone 14 Plus 512GB Purple",7.36,7.16,1041.29,1077.27,1317.79891304348,1.26554457744094
"965","China","CNY",8999,"iphone","iPhone 14 Pro Max 128GB Space Black",7.36,7.16,1041.29,1077.27,1222.6902173913,1.1742072020199
"966","China","CNY",19799,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 2TB - Space Gray",7.36,7.16,1041.29,1077.27,2690.08152173913,2.58341242280165
"967","China","CNY",20499,"mac","16-inch MacBook Pro - Silver",7.36,7.16,1041.29,1077.27,2785.1902173913,2.67474979822269
"968","China","CNY",10499,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 128GB - Silver",7.36,7.16,1041.29,1077.27,1426.49456521739,1.3699301493507
"969","China","CNY",6999,"iphone","iPhone 14 Plus 128GB (PRODUCT)RED",7.36,7.16,1041.29,1077.27,950.951086956522,0.913243272245505
"970","China","CNY",7999,"ipad","11-inch iPad Pro Wi-Fi + Cellular 128GB - Silver",7.36,7.16,1041.29,1077.27,1086.82065217391,1.0437252371327
"971","China","CNY",18599,"ipad","12.9-inch iPad Pro Wi-Fi 2TB - Space Gray",7.36,7.16,1041.29,1077.27,2527.03804347826,2.42683406493701
"972","China","CNY",18599,"ipad","12.9-inch iPad Pro Wi-Fi 2TB - Silver",7.36,7.16,1041.29,1077.27,2527.03804347826,2.42683406493701
"973","China","CNY",11499,"mac","24-inch Blue iMac with 4.5K Retina display",7.36,7.16,1041.29,1077.27,1562.36413043478,1.5004121142379
"974","China","CNY",9699,"iphone","iPhone 14 Plus 512GB Starlight",7.36,7.16,1041.29,1077.27,1317.79891304348,1.26554457744094
"975","China","CNY",12999,"mac","24-inch Blue iMac with 4.5K Retina display",7.36,7.16,1041.29,1077.27,1766.16847826087,1.6961350615687
"976","China","CNY",4799,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue",7.36,7.16,1041.29,1077.27,652.038043478261,0.626182949493667
"977","China","CNY",9999,"mac","24-inch Pink iMac with 4.5K Retina display",7.36,7.16,1041.29,1077.27,1358.5597826087,1.3046891669071
"978","China","CNY",12999,"mac","24-inch Purple iMac with 4.5K Retina display",7.36,7.16,1041.29,1077.27,1766.16847826087,1.6961350615687
"979","China","CNY",11499,"mac","24-inch Purple iMac with 4.5K Retina display",7.36,7.16,1041.29,1077.27,1562.36413043478,1.5004121142379
"980","China","CNY",12499,"iphone","iPhone 14 Pro 1TB Gold",7.36,7.16,1041.29,1077.27,1698.23369565217,1.6308940791251
"981","China","CNY",8899,"iphone","iPhone 14 Pro 256GB Deep Purple",7.36,7.16,1041.29,1077.27,1209.10326086957,1.16115900553118
"982","China","CNY",6799,"ipad","11-inch iPad Pro Wi-Fi 128GB - Silver",7.36,7.16,1041.29,1077.27,923.777173913043,0.887146879268065
