sku,price,category,name,currency,country,store
MJVA3,{'fullPrice': 1449.0},mac,24-inch Pink iMac with 4.5K Retina display,EUR,es,AOS: Spain Consumer
MGPM3,{'fullPrice': 1669.0},mac,24-inch Pink iMac with 4.5K Retina display,EUR,es,AOS: Spain Consumer
Z131,{'fullPrice': 1899.0},mac,24-inch Purple iMac with 4.5K Retina display,EUR,es,AOS: Spain Consumer
Z130,{'fullPrice': 1669.0},mac,24-inch Purple iMac with 4.5K Retina display,EUR,es,AOS: Spain Consumer
Z12T,{'fullPrice': 1899.0},mac,24-inch Yellow iMac with 4.5K Retina display,EUR,es,AOS: Spain Consumer
Z12S,{'fullPrice': 1669.0},mac,24-inch Yellow iMac with 4.5K Retina display,EUR,es,AOS: Spain Consumer
MGPD3,{'fullPrice': 1899.0},mac,24-inch Silver iMac with 4.5K Retina display,EUR,es,AOS: Spain Consumer
MGPC3,{'fullPrice': 1669.0},mac,24-inch Silver iMac with 4.5K Retina display,EUR,es,AOS: Spain Consumer
MGTF3,{'fullPrice': 1449.0},mac,24-inch Silver iMac with 4.5K Retina display,EUR,es,AOS: Spain Consumer
MJV83,{'fullPrice': 1599.0},mac,24-inch Green iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MGPH3,{'fullPrice': 1849.0},mac,24-inch Green iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MGPJ3,{'fullPrice': 2099.0},mac,24-inch Green iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
Z132,{'fullPrice': 1849.0},mac,24-inch Orange iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
Z133,{'fullPrice': 2099.0},mac,24-inch Orange iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MGPK3,{'fullPrice': 1849.0},mac,24-inch Blue iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MJV93,{'fullPrice': 1599.0},mac,24-inch Blue iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MGPL3,{'fullPrice': 2099.0},mac,24-inch Blue iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MGPN3,{'fullPrice': 2099.0},mac,24-inch Pink iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MJVA3,{'fullPrice': 1599.0},mac,24-inch Pink iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MGPM3,{'fullPrice': 1849.0},mac,24-inch Pink iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
Z131,{'fullPrice': 2099.0},mac,24-inch Purple iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
Z130,{'fullPrice': 1849.0},mac,24-inch Purple iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
Z12T,{'fullPrice': 2099.0},mac,24-inch Yellow iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
Z12S,{'fullPrice': 1849.0},mac,24-inch Yellow iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MGPD3,{'fullPrice': 2099.0},mac,24-inch Silver iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MGPC3,{'fullPrice': 1849.0},mac,24-inch Silver iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MGTF3,{'fullPrice': 1599.0},mac,24-inch Silver iMac with 4.5K Retina display,CAD,xf,AOS: French Canada Consumer
MJV83,{'fullPrice': 37990.0},mac,24-inch Green iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MGPH3,{'fullPrice': 43990.0},mac,24-inch Green iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MGPJ3,{'fullPrice': 49990.0},mac,24-inch Green iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
Z132,{'fullPrice': 43990.0},mac,24-inch Orange iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
Z133,{'fullPrice': 49990.0},mac,24-inch Orange iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MGPK3,{'fullPrice': 43990.0},mac,24-inch Blue iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MJV93,{'fullPrice': 37990.0},mac,24-inch Blue iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MGPL3,{'fullPrice': 49990.0},mac,24-inch Blue iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MGPN3,{'fullPrice': 49990.0},mac,24-inch Pink iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MJVA3,{'fullPrice': 37990.0},mac,24-inch Pink iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MGPM3,{'fullPrice': 43990.0},mac,24-inch Pink iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
Z131,{'fullPrice': 49990.0},mac,24-inch Purple iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
Z130,{'fullPrice': 43990.0},mac,24-inch Purple iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
Z12T,{'fullPrice': 49990.0},mac,24-inch Yellow iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
Z12S,{'fullPrice': 43990.0},mac,24-inch Yellow iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MGPD3,{'fullPrice': 49990.0},mac,24-inch Silver iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MGPC3,{'fullPrice': 43990.0},mac,24-inch Silver iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MGTF3,{'fullPrice': 37990.0},mac,24-inch Silver iMac with 4.5K Retina display,CZK,cz,AOS: Czech Consumer 
MJV83,{'fullPrice': 1690000.0},mac,24-inch Green iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MGPH3,{'fullPrice': 1940000.0},mac,24-inch Green iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MGPJ3,{'fullPrice': 2210000.0},mac,24-inch Green iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
Z132,{'fullPrice': 1940000.0},mac,24-inch Orange iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
Z133,{'fullPrice': 2210000.0},mac,24-inch Orange iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MGPK3,{'fullPrice': 1940000.0},mac,24-inch Blue iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MJV93,{'fullPrice': 1690000.0},mac,24-inch Blue iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MGPL3,{'fullPrice': 2210000.0},mac,24-inch Blue iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MGPN3,{'fullPrice': 2210000.0},mac,24-inch Pink iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MJVA3,{'fullPrice': 1690000.0},mac,24-inch Pink iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MGPM3,{'fullPrice': 1940000.0},mac,24-inch Pink iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
Z131,{'fullPrice': 2210000.0},mac,24-inch Purple iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
Z130,{'fullPrice': 1940000.0},mac,24-inch Purple iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
Z12T,{'fullPrice': 2210000.0},mac,24-inch Yellow iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
Z12S,{'fullPrice': 1940000.0},mac,24-inch Yellow iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MGPD3,{'fullPrice': 2210000.0},mac,24-inch Silver iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MGPC3,{'fullPrice': 1940000.0},mac,24-inch Silver iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MGTF3,{'fullPrice': 1690000.0},mac,24-inch Silver iMac with 4.5K Retina display,KRW,kr,AOS: Korea Consumer
MJV83,{'fullPrice': 1499.0},mac,24-inch Green iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MGPH3,{'fullPrice': 1719.0},mac,24-inch Green iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MGPJ3,{'fullPrice': 1949.0},mac,24-inch Green iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
Z132,{'fullPrice': 1719.0},mac,24-inch Orange iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
Z133,{'fullPrice': 1949.0},mac,24-inch Orange iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MGPK3,{'fullPrice': 1719.0},mac,24-inch Blue iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MJV93,{'fullPrice': 1499.0},mac,24-inch Blue iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MGPL3,{'fullPrice': 1949.0},mac,24-inch Blue iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MGPN3,{'fullPrice': 1949.0},mac,24-inch Pink iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MJVA3,{'fullPrice': 1499.0},mac,24-inch Pink iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MGPM3,{'fullPrice': 1719.0},mac,24-inch Pink iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
Z131,{'fullPrice': 1949.0},mac,24-inch Purple iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
Z130,{'fullPrice': 1719.0},mac,24-inch Purple iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
Z12T,{'fullPrice': 1949.0},mac,24-inch Yellow iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
Z12S,{'fullPrice': 1719.0},mac,24-inch Yellow iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MGPD3,{'fullPrice': 1949.0},mac,24-inch Silver iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MGPC3,{'fullPrice': 1719.0},mac,24-inch Silver iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MGTF3,{'fullPrice': 1499.0},mac,24-inch Silver iMac with 4.5K Retina display,EUR,ie,AOS: Irish Consumer
MJV83,{'fullPrice': 1299.0},mac,24-inch Green iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MGPH3,{'fullPrice': 1499.0},mac,24-inch Green iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MGPJ3,{'fullPrice': 1699.0},mac,24-inch Green iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
Z132,{'fullPrice': 1499.0},mac,24-inch Orange iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
Z133,{'fullPrice': 1699.0},mac,24-inch Orange iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MGPK3,{'fullPrice': 1499.0},mac,24-inch Blue iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MJV93,{'fullPrice': 1299.0},mac,24-inch Blue iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MGPL3,{'fullPrice': 1699.0},mac,24-inch Blue iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MGPN3,{'fullPrice': 1699.0},mac,24-inch Pink iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MJVA3,{'fullPrice': 1299.0},mac,24-inch Pink iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MGPM3,{'fullPrice': 1499.0},mac,24-inch Pink iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
Z131,{'fullPrice': 1699.0},mac,24-inch Purple iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
Z130,{'fullPrice': 1499.0},mac,24-inch Purple iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
Z12T,{'fullPrice': 1699.0},mac,24-inch Yellow iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
Z12S,{'fullPrice': 1499.0},mac,24-inch Yellow iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MGPD3,{'fullPrice': 1699.0},mac,24-inch Silver iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MGPC3,{'fullPrice': 1499.0},mac,24-inch Silver iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MGTF3,{'fullPrice': 1299.0},mac,24-inch Silver iMac with 4.5K Retina display,USD,sh,AOS: US Consumer
MJV83,{'fullPrice': 1499.0},mac,24-inch Green iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MGPH3,{'fullPrice': 1719.0},mac,24-inch Green iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MGPJ3,{'fullPrice': 1949.0},mac,24-inch Green iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
Z132,{'fullPrice': 1719.0},mac,24-inch Orange iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
Z133,{'fullPrice': 1949.0},mac,24-inch Orange iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MGPK3,{'fullPrice': 1719.0},mac,24-inch Blue iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MJV93,{'fullPrice': 1499.0},mac,24-inch Blue iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MGPL3,{'fullPrice': 1949.0},mac,24-inch Blue iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MGPN3,{'fullPrice': 1949.0},mac,24-inch Pink iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MJVA3,{'fullPrice': 1499.0},mac,24-inch Pink iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MGPM3,{'fullPrice': 1719.0},mac,24-inch Pink iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
Z131,{'fullPrice': 1949.0},mac,24-inch Purple iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
Z130,{'fullPrice': 1719.0},mac,24-inch Purple iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
Z12T,{'fullPrice': 1949.0},mac,24-inch Yellow iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
Z12S,{'fullPrice': 1719.0},mac,24-inch Yellow iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MGPD3,{'fullPrice': 1949.0},mac,24-inch Silver iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MGPC3,{'fullPrice': 1719.0},mac,24-inch Silver iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MGTF3,{'fullPrice': 1499.0},mac,24-inch Silver iMac with 4.5K Retina display,EUR,fi,AOS: Finnish consumer
MJV83,{'fullPrice': 2149.0},mac,24-inch Green iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MGPH3,{'fullPrice': 2499.0},mac,24-inch Green iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MGPJ3,{'fullPrice': 2849.0},mac,24-inch Green iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
Z132,{'fullPrice': 2499.0},mac,24-inch Orange iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
Z133,{'fullPrice': 2849.0},mac,24-inch Orange iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MGPK3,{'fullPrice': 2499.0},mac,24-inch Blue iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MJV93,{'fullPrice': 2149.0},mac,24-inch Blue iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MGPL3,{'fullPrice': 2849.0},mac,24-inch Blue iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MGPN3,{'fullPrice': 2849.0},mac,24-inch Pink iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MJVA3,{'fullPrice': 2149.0},mac,24-inch Pink iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MGPM3,{'fullPrice': 2499.0},mac,24-inch Pink iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
Z131,{'fullPrice': 2849.0},mac,24-inch Purple iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
Z130,{'fullPrice': 2499.0},mac,24-inch Purple iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
Z12T,{'fullPrice': 2849.0},mac,24-inch Yellow iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
Z12S,{'fullPrice': 2499.0},mac,24-inch Yellow iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MGPD3,{'fullPrice': 2849.0},mac,24-inch Silver iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MGPC3,{'fullPrice': 2499.0},mac,24-inch Silver iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MGTF3,{'fullPrice': 2149.0},mac,24-inch Silver iMac with 4.5K Retina display,NZD,nz,AOS: NZ Consumer
MJV83,{'fullPrice': 33499.0},mac,24-inch Green iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MGPH3,{'fullPrice': 38499.0},mac,24-inch Green iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MGPJ3,{'fullPrice': 43999.0},mac,24-inch Green iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
Z132,{'fullPrice': 38499.0},mac,24-inch Orange iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
Z133,{'fullPrice': 43999.0},mac,24-inch Orange iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MGPK3,{'fullPrice': 38499.0},mac,24-inch Blue iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MJV93,{'fullPrice': 33499.0},mac,24-inch Blue iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MGPL3,{'fullPrice': 43999.0},mac,24-inch Blue iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MGPN3,{'fullPrice': 43999.0},mac,24-inch Pink iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MJVA3,{'fullPrice': 33499.0},mac,24-inch Pink iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MGPM3,{'fullPrice': 38499.0},mac,24-inch Pink iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
Z131,{'fullPrice': 43999.0},mac,24-inch Purple iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
Z130,{'fullPrice': 38499.0},mac,24-inch Purple iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
Z12T,{'fullPrice': 43999.0},mac,24-inch Yellow iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
Z12S,{'fullPrice': 38499.0},mac,24-inch Yellow iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MGPD3,{'fullPrice': 43999.0},mac,24-inch Silver iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MGPC3,{'fullPrice': 38499.0},mac,24-inch Silver iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MGTF3,{'fullPrice': 33499.0},mac,24-inch Silver iMac with 4.5K Retina display,MXN,mx,AOS: Mexico Consumer
MJV83,{'fullPrice': 26999.0},mac,24-inch Green iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MGPH3,{'fullPrice': 30999.0},mac,24-inch Green iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MGPJ3,{'fullPrice': 34999.0},mac,24-inch Green iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
Z132,{'fullPrice': 30999.0},mac,24-inch Orange iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
Z133,{'fullPrice': 34999.0},mac,24-inch Orange iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MGPK3,{'fullPrice': 30999.0},mac,24-inch Blue iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MJV93,{'fullPrice': 26999.0},mac,24-inch Blue iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MGPL3,{'fullPrice': 34999.0},mac,24-inch Blue iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MGPN3,{'fullPrice': 34999.0},mac,24-inch Pink iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MJVA3,{'fullPrice': 26999.0},mac,24-inch Pink iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MGPM3,{'fullPrice': 30999.0},mac,24-inch Pink iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
Z131,{'fullPrice': 34999.0},mac,24-inch Purple iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
Z130,{'fullPrice': 30999.0},mac,24-inch Purple iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
Z12T,{'fullPrice': 34999.0},mac,24-inch Yellow iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
Z12S,{'fullPrice': 30999.0},mac,24-inch Yellow iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MGPD3,{'fullPrice': 34999.0},mac,24-inch Silver iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MGPC3,{'fullPrice': 30999.0},mac,24-inch Silver iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MGTF3,{'fullPrice': 26999.0},mac,24-inch Silver iMac with 4.5K Retina display,TRY,tr,AOS: Turkey Consumer 
MJV83,{'fullPrice': 1453.8},mac,24-inch Green iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MGPH3,{'fullPrice': 1673.8},mac,24-inch Green iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MGPJ3,{'fullPrice': 1903.8},mac,24-inch Green iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
Z132,{'fullPrice': 1673.8},mac,24-inch Orange iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
Z133,{'fullPrice': 1903.8},mac,24-inch Orange iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MGPK3,{'fullPrice': 1673.8},mac,24-inch Blue iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MJV93,{'fullPrice': 1453.8},mac,24-inch Blue iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MGPL3,{'fullPrice': 1903.8},mac,24-inch Blue iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MGPN3,{'fullPrice': 1903.8},mac,24-inch Pink iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MJVA3,{'fullPrice': 1453.8},mac,24-inch Pink iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MGPM3,{'fullPrice': 1673.8},mac,24-inch Pink iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
Z131,{'fullPrice': 1903.8},mac,24-inch Purple iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
Z130,{'fullPrice': 1673.8},mac,24-inch Purple iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
Z12T,{'fullPrice': 1903.8},mac,24-inch Yellow iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
Z12S,{'fullPrice': 1673.8},mac,24-inch Yellow iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MGPD3,{'fullPrice': 1903.8},mac,24-inch Silver iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MGPC3,{'fullPrice': 1673.8},mac,24-inch Silver iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MGTF3,{'fullPrice': 1453.8},mac,24-inch Silver iMac with 4.5K Retina display,EUR,be,AOS: Belgium French Consumer
MJV83,{'fullPrice': 42900.0},mac,24-inch Green iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
MGPH3,{'fullPrice': 49900.0},mac,24-inch Green iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
MGPJ3,{'fullPrice': 56900.0},mac,24-inch Green iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
Z132,{'fullPrice': 49900.0},mac,24-inch Orange iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
Z133,{'fullPrice': 56900.0},mac,24-inch Orange iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
MGPK3,{'fullPrice': 49900.0},mac,24-inch Blue iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
MJV93,{'fullPrice': 42900.0},mac,24-inch Blue iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
MGPL3,{'fullPrice': 56900.0},mac,24-inch Blue iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
MGPN3,{'fullPrice': 56900.0},mac,24-inch Pink iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
MJVA3,{'fullPrice': 42900.0},mac,24-inch Pink iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
MGPM3,{'fullPrice': 49900.0},mac,24-inch Pink iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
Z131,{'fullPrice': 56900.0},mac,24-inch Purple iMac with 4.5K Retina display,THB,th,AOS: Thailand Consumer (Thai)
